Model,Method,Task,Fold,Dimension,Effective_Rank,Embedding_Entropy,Inverse_Squared_Distance,Spectral_Radius,Spectral_Gap,Fiedler_Value,ARI,Silhouette,QCI,MAE
CGCNN,cgcnn_hm,matbench_dielectric,0,8,7.035343007122389,1.999393997025393,1.399296697980379,41.89772361275324,31.875306416423633,15.898216259038293,0.37967450112532836,0.21593972523035015,2.3392591394873237,0.3953286409378052
CGCNN,cgcnn_hm,matbench_dielectric,1,8,6.681580677583249,2.0251902620586426,0.09140317040843346,41.04172996314966,32.60449292124256,12.996222668772948,0.41474662469551227,0.26090370734997104,2.937013187989994,0.506920576095581
CGCNN,cgcnn_hm,matbench_dielectric,2,8,6.988726066698171,2.0042382371205676,0.8177448687961295,42.131889533185316,33.56077864869514,18.28008887679779,0.5156192302816862,0.2148812851052627,2.431424672256964,0.5470923185348511
CGCNN,cgcnn_hm,matbench_dielectric,3,8,6.754587955636923,1.9768658307847549,0.02340112419585747,43.40682467734118,36.22886571143778,4.6919229466253025,0.4267785282700823,0.2375223635055928,3.308238124548627,0.4698018133640289
CGCNN,cgcnn_hm,matbench_dielectric,4,8,6.445538507064281,2.013295030492639,0.10211017850600511,41.30818279479947,34.68400206682201,17.94137250365559,0.18981778225437232,0.22082298178039475,2.2735609114198887,0.5180582404136658
CGCNN,cgcnn_hm,matbench_log_gvrh,0,8,6.781201548802198,1.9889571871101204,0.3962540294296842,43.98950779186767,34.776216846919205,17.144586681724768,0.33575693313641586,0.21533142742310138,2.6564026628237905,0.1070615798234939
CGCNN,cgcnn_hm,matbench_log_gvrh,1,8,6.978030789801811,1.9933966654642672,0.48393231516424223,44.44466939723537,37.36615614236124,8.649785108530587,0.3351223615172027,0.18025323712727392,2.881220461837812,0.1006390377879142
CGCNN,cgcnn_hm,matbench_log_gvrh,2,8,6.953844399242758,2.041777697576038,0.35993986110978526,44.1123045111806,36.581169669322826,18.594852701152263,0.3287099725526075,0.2702934076699474,2.5080386891072086,0.0968897566199302
CGCNN,cgcnn_hm,matbench_log_gvrh,3,8,6.519086063433833,2.0359796797495457,0.4238809737053312,43.103654289525224,31.591550571572185,21.137605328115452,0.33137731794258063,0.21986922231620876,2.383535811144657,0.1059889495372772
CGCNN,cgcnn_hm,matbench_log_gvrh,4,8,7.5167935981295,1.9967336317897195,0.33589722966497054,42.626677680950316,33.499350286414476,19.59308622925283,0.30554257804204715,0.24129846380518125,2.2813367121982737,0.1037453711032867
CGCNN,cgcnn_hm,matbench_log_kvrh,0,8,7.4494686906551575,2.0445858377866895,0.4240890580844175,44.99149219659493,38.598100188257504,17.330997171600995,0.41139281088498186,0.23256916459618254,2.3262636881949357,0.0724391490221023
CGCNN,cgcnn_hm,matbench_log_kvrh,1,8,6.877248279535952,1.8454984749184535,0.3601315125948521,46.40683380151751,38.32742760161268,12.183178494445867,0.4954435642451823,0.2769137124909522,3.583436416747905,0.075664184987545
CGCNN,cgcnn_hm,matbench_log_kvrh,2,8,6.968201463301335,2.011854068897537,0.35243237222035934,44.08537840740356,36.9359497748781,18.711417674734935,0.4234924295460473,0.2333505625814482,2.5954333436750967,0.0690421089529991
CGCNN,cgcnn_hm,matbench_log_kvrh,3,8,7.173350642425137,2.022114476793657,0.2984616837288343,44.1409123291963,37.06279861092475,18.962339531441703,0.3468631407937656,0.2627101755685055,2.5468941321242546,0.0740638002753257
